Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US
11/27/2021,Age_unknown,24096,0,0,5635,,,0,0
11/27/2021,Ages_40-49_yrs,32752155,14,14,28423955,80.3,69.7,14.4,14.4
11/27/2021,Ages_25-39_yrs,49366393,21.1,21.1,41944944,72.2,61.3,21.3,21.3
11/27/2021,Race_eth_NHNHOPI,483965,0.3,0.2,420098,52.1,45.2,0.3,0.2
11/27/2021,Ages_12-17_yrs,15500225,6.6,6.6,13012732,61.3,51.4,6.6,6.6
11/27/2021,Race_eth_NHWhite,94576310,57.8,40.4,84314149,47.9,42.7,58.3,42.7
11/27/2021,Ages_5-11_yrs,4340279,1.9,1.9,299054,15.1,1,0.2,0.2
11/26/2021,Ages_40-49_yrs,32728362,14,14,28411603,80.2,69.7,14.4,14.4
11/26/2021,Race_eth_NHBlack,16667379,10.2,7.1,14619457,40.4,35.5,10.1,7.4
11/26/2021,Ages_<12yrs,4285644,1.8,1.8,202709,8.8,0.4,0.1,0.1
11/26/2021,Ages_12-17_yrs,15490501,6.6,6.6,13002535,61.2,51.4,6.6,6.6
11/26/2021,Race_eth_NHMult_Oth,9085112,5.6,3.9,7895983,99.9,99.9,5.5,4
11/26/2021,Race_eth_NHAIAN,1499717,0.9,0.6,1237075,61.6,50.8,0.9,0.6
11/26/2021,Sex_unknown,2158497,0.9,0.9,1503849,,,0.8,0.8
11/26/2021,Ages_50-64_yrs,55703686,23.8,23.8,48859732,87.5,76.8,24.8,24.8
11/26/2021,Sex_Male,110165906,47.6,47.2,92790927,67.4,56.8,47.4,47.1
11/26/2021,Race_eth_NHAsian,9752766,6,4.2,8847158,51.3,46.6,6.1,4.5
11/26/2021,Ages_75+_yrs,22291382,9.5,9.5,19083471,97.3,83.3,9.7,9.7
11/26/2021,Ages_25-39_yrs,49325611,21.1,21.1,41922655,72.1,61.3,21.3,21.3
11/26/2021,Ages_5-11_yrs,4272396,1.8,1.8,198944,14.9,0.7,0.1,0.1
11/26/2021,Race_eth_NHNHOPI,483500,0.3,0.2,419627,52.1,45.2,0.3,0.2
11/26/2021,Sex_known,231449026,99.9,99.1,195635834,,,99.9,99.2
11/26/2021,Age_known,233583434,99.9,99.9,197134048,,,99.9,99.9
11/26/2021,Ages_18-24_yrs,20915048,9,9,17427195,68.4,57,8.8,8.8
11/26/2021,Sex_Female,121283120,52.4,51.9,102844907,72,61,52.6,52.2
11/26/2021,Race_eth_Hispanic,31537453,19.3,13.5,27275140,49.5,42.8,18.9,13.8
11/26/2021,Ages_65-74_yrs,32843200,14.1,14.1,28224148,99.9,88.5,14.3,14.3
11/26/2021,US,233607523,,99.9,197139683,70.4,59.4,,99.9
11/26/2021,Race_eth_known,163511970,99.9,70,144525172,,,99.9,73.3
11/26/2021,Race_eth_NHWhite,94486043,57.8,40.4,84230732,47.9,42.7,58.3,42.7
11/26/2021,Race_eth_unknown,70095548,42.9,30,52614506,,,36.4,26.7
11/26/2021,Age_unknown,24089,0,0,5635,,,0,0
11/26/2021,Ages_16-17_yrs,5484000,2.3,2.3,4693115,65.4,55.9,2.4,2.4
11/26/2021,Ages_<5yrs,8868,0,0,2636,0,0,0,0
11/26/2021,Ages_12-15_yrs,10006501,4.3,4.3,8309420,59.2,49.1,4.2,4.2
11/25/2021,Ages_18-24_yrs,20888320,9,9,17412653,68.3,56.9,8.8,8.8
11/25/2021,Race_eth_NHAIAN,1497478,0.9,0.6,1236111,61.5,50.8,0.9,0.6
11/25/2021,Race_eth_Hispanic,31490524,19.3,13.5,27247413,49.4,42.7,18.9,13.8
11/25/2021,Ages_5-11_yrs,4190351,1.8,1.8,156718,14.6,0.5,0.1,0.1
11/25/2021,Ages_40-49_yrs,32694490,14,14,28392846,80.2,69.6,14.4,14.4
11/25/2021,Ages_50-64_yrs,55645636,23.9,23.9,48833251,87.4,76.7,24.8,24.8
11/25/2021,Age_unknown,24073,0,0,5634,,,0,0
11/25/2021,Sex_Male,110018910,47.6,47.2,92711935,67.3,56.7,47.4,47.1
11/25/2021,Ages_<5yrs,8829,0,0,2632,0,0,0,0
11/25/2021,Sex_Female,121126201,52.4,51.9,102761967,71.9,61,52.6,52.2
11/25/2021,US,233301462,,99.9,196977324,70.3,59.3,,99.9
11/25/2021,Race_eth_NHBlack,16645677,10.2,7.1,14604997,40.4,35.4,10.1,7.4
11/25/2021,Ages_65-74_yrs,32822038,14.1,14.1,28215470,99.9,88.5,14.3,14.3
11/25/2021,Race_eth_known,163274644,99.9,70,144392288,,,99.9,73.3
11/25/2021,Sex_known,231145111,99.9,99.1,195473902,,,99.9,99.2
11/25/2021,Ages_12-17_yrs,15476425,6.6,6.6,12989369,61.2,51.3,6.6,6.6
11/25/2021,Ages_12-15_yrs,9995808,4.3,4.3,8299221,59.1,49.1,4.2,4.2
11/25/2021,Ages_75+_yrs,22278950,9.6,9.5,19078756,97.3,83.3,9.7,9.7
11/25/2021,Race_eth_unknown,70026813,42.9,30,52585031,,,36.4,26.7
11/25/2021,Ages_25-39_yrs,49267974,21.1,21.1,41888869,72,61.3,21.3,21.3
11/25/2021,Race_eth_NHMult_Oth,9072944,5.6,3.9,7887304,99.9,99.9,5.5,4
11/25/2021,Ages_<12yrs,4203556,1.8,1.8,160476,8.7,0.3,0.1,0.1
11/25/2021,Age_known,233277389,99.9,99.9,196971690,,,99.9,99.9
11/25/2021,Sex_unknown,2156351,0.9,0.9,1503422,,,0.8,0.8
11/25/2021,Race_eth_NHWhite,94356600,57.8,40.4,84159295,47.8,42.6,58.3,42.7
11/25/2021,Race_eth_NHNHOPI,482702,0.3,0.2,419159,52,45.1,0.3,0.2
11/25/2021,Race_eth_NHAsian,9728719,6,4.2,8838009,51.2,46.5,6.1,4.5
11/25/2021,Ages_16-17_yrs,5480617,2.3,2.3,4690148,65.3,55.9,2.4,2.4
11/24/2021,Ages_<5yrs,8828,0,0,2631,0,0,0,0
11/24/2021,Ages_65-74_yrs,32821475,14.1,14.1,28215219,99.9,88.5,14.3,14.3
11/24/2021,Race_eth_NHWhite,94354016,57.8,40.4,84157775,47.8,42.6,58.3,42.7
11/24/2021,Sex_Male,110015346,47.6,47.2,92709798,67.3,56.7,47.4,47.1
11/24/2021,Race_eth_NHBlack,16645216,10.2,7.1,14604589,40.4,35.4,10.1,7.4
11/24/2021,Ages_25-39_yrs,49266487,21.1,21.1,41887690,72,61.2,21.3,21.3
11/24/2021,US,233294316,,99.9,196973233,70.3,59.3,,99.9
11/24/2021,Race_eth_NHNHOPI,482599,0.3,0.2,419119,52,45.1,0.3,0.2
11/24/2021,Sex_Female,121122663,52.4,51.9,102760021,71.9,61,52.6,52.2
11/24/2021,Ages_12-17_yrs,15476125,6.6,6.6,12989038,61.2,51.3,6.6,6.6
11/24/2021,Race_eth_NHMult_Oth,9072600,5.6,3.9,7887109,99.9,99.9,5.5,4
11/24/2021,Age_unknown,24068,0,0,5634,,,0,0
11/24/2021,Sex_known,231138009,99.9,99.1,195469819,,,99.9,99.2
11/24/2021,Ages_75+_yrs,22278520,9.6,9.5,19078571,97.3,83.3,9.7,9.7
11/24/2021,Race_eth_NHAIAN,1497457,0.9,0.6,1236102,61.5,50.8,0.9,0.6
11/24/2021,Ages_5-11_yrs,4189033,1.8,1.8,156312,14.6,0.5,0.1,0.1
11/24/2021,Age_known,233270248,99.9,99.9,196967599,,,99.9,99.9
11/24/2021,Race_eth_Hispanic,31489365,19.3,13.5,27246538,49.4,42.7,18.9,13.8
11/24/2021,Ages_16-17_yrs,5480493,2.3,2.3,4690061,65.3,55.9,2.4,2.4
11/24/2021,Race_eth_unknown,70025152,42.9,30,52584256,,,36.4,26.7
11/24/2021,Ages_50-64_yrs,55644186,23.9,23.9,48832559,87.4,76.7,24.8,24.8
11/24/2021,Sex_unknown,2156307,0.9,0.9,1503414,,,0.8,0.8
11/24/2021,Ages_12-15_yrs,9995632,4.3,4.3,8298977,59.1,49.1,4.2,4.2
11/24/2021,Race_eth_known,163269159,99.9,70,144388972,,,99.9,73.3
11/24/2021,Ages_<12yrs,4202237,1.8,1.8,160069,8.7,0.3,0.1,0.1
11/24/2021,Race_eth_NHAsian,9727906,6,4.2,8837740,51.2,46.5,6.1,4.5
11/24/2021,Ages_40-49_yrs,32693640,14,14,28392301,80.2,69.6,14.4,14.4
11/24/2021,Ages_18-24_yrs,20887578,9,9,17412152,68.3,56.9,8.8,8.8
11/23/2021,Ages_65-74_yrs,32797103,14.1,14.1,28205345,99.9,88.5,14.3,14.3
11/23/2021,Race_eth_known,162967146,99.9,70,144271428,,,99.9,73.3
11/23/2021,Race_eth_NHBlack,16614625,10.2,7.1,14588466,40.3,35.4,10.1,7.4
11/23/2021,Race_eth_unknown,69937835,42.9,30,52557859,,,36.4,26.7
11/23/2021,Ages_16-17_yrs,5475648,2.4,2.4,4686878,65.3,55.9,2.4,2.4
11/23/2021,Race_eth_NHWhite,94204177,57.8,40.4,84100418,47.7,42.6,58.3,42.7
11/23/2021,Race_eth_Hispanic,31424585,19.3,13.5,27219817,49.3,42.7,18.9,13.8
11/23/2021,Age_unknown,24042,0,0,5631,,,0,0
11/23/2021,Ages_5-11_yrs,4060098,1.7,1.7,140922,14.1,0.5,0.1,0.1
11/23/2021,Ages_<12yrs,4073241,1.7,1.7,144673,8.4,0.3,0.1,0.1
11/23/2021,Sex_known,230751103,99.9,99.1,195326361,,,99.9,99.2
11/23/2021,Race_eth_NHMult_Oth,9055745,5.6,3.9,7880019,99.9,99.9,5.5,4
11/23/2021,Race_eth_NHAIAN,1493569,0.9,0.6,1234837,61.3,50.7,0.9,0.6
11/23/2021,Ages_12-15_yrs,9980435,4.3,4.3,8290502,59,49,4.2,4.2
11/23/2021,US,232904986,,99.9,196829292,70.2,59.3,,99.9
11/23/2021,Ages_40-49_yrs,32656250,14,14,28373131,80.1,69.6,14.4,14.4
11/23/2021,Ages_25-39_yrs,49197643,21.1,21.1,41849830,71.9,61.2,21.3,21.3
11/23/2021,Race_eth_NHNHOPI,481635,0.3,0.2,418671,51.9,45.1,0.3,0.2
11/23/2021,Ages_<5yrs,8768,0,0,2626,0,0,0,0
11/23/2021,Ages_12-17_yrs,15456083,6.6,6.6,12977380,61.1,51.3,6.6,6.6
11/23/2021,Ages_50-64_yrs,55584213,23.9,23.9,48806049,87.3,76.7,24.8,24.8
11/23/2021,Sex_unknown,2153883,0.9,0.9,1502931,,,0.8,0.8
11/23/2021,Sex_Female,120929796,52.4,51.9,102690553,71.7,60.9,52.6,52.2
11/23/2021,Race_eth_NHAsian,9692810,5.9,4.2,8829200,51,46.5,6.1,4.5
11/23/2021,Ages_75+_yrs,22263076,9.6,9.6,19072330,97.2,83.3,9.7,9.7
11/23/2021,Sex_Male,109821307,47.6,47.2,92635808,67.2,56.7,47.4,47.1
11/23/2021,Age_known,232880944,99.9,99.9,196823661,,,99.9,99.9
11/23/2021,Ages_18-24_yrs,20853335,9,9,17394923,68.2,56.9,8.8,8.8
11/22/2021,Race_eth_NHNHOPI,480291,0.3,0.2,418162,51.7,45,0.3,0.2
11/22/2021,Race_eth_unknown,69830267,42.9,30,52529609,,,36.4,26.7
11/22/2021,Ages_<5yrs,8668,0,0,2625,0,0,0,0
11/22/2021,Ages_<12yrs,3911637,1.7,1.7,140442,8.1,0.3,0.1,0.1
11/22/2021,Ages_65-74_yrs,32763055,14.1,14.1,28191880,99.9,88.4,14.3,14.3
11/22/2021,Sex_Female,120692284,52.4,51.9,102612692,71.6,60.9,52.6,52.2
11/22/2021,Race_eth_NHAsian,9659389,5.9,4.2,8821734,50.9,46.4,6.1,4.5
11/22/2021,Ages_18-24_yrs,20817906,9,9,17376147,68.1,56.8,8.8,8.8
11/22/2021,Age_known,232406942,99.9,99.9,196665363,,,99.9,99.9
11/22/2021,Ages_50-64_yrs,55510367,23.9,23.9,48773762,87.2,76.6,24.8,24.8
11/22/2021,Sex_unknown,2150353,0.9,0.9,1502249,,,0.8,0.8
11/22/2021,Ages_75+_yrs,22239885,9.6,9.6,19063224,97.1,83.2,9.7,9.7
11/22/2021,Age_unknown,24018,0,0,5629,,,0,0
11/22/2021,Ages_5-11_yrs,3898601,1.7,1.7,136693,13.6,0.5,0.1,0.1
11/22/2021,Race_eth_NHWhite,94009770,57.8,40.4,84034848,47.6,42.6,58.3,42.7
11/22/2021,Ages_12-15_yrs,9964189,4.3,4.3,8281205,58.9,49,4.2,4.2
11/22/2021,Race_eth_NHAIAN,1488845,0.9,0.6,1233332,61.1,50.6,0.9,0.6
11/22/2021,Ages_25-39_yrs,49116166,21.1,21.1,41805011,71.8,61.1,21.3,21.3
11/22/2021,US,232430960,,99.9,196670992,70,59.2,,99.9
11/22/2021,Sex_known,230280607,99.9,99.1,195168743,,,99.9,99.2
11/22/2021,Ages_16-17_yrs,5470876,2.4,2.4,4683504,65.2,55.8,2.4,2.4
11/22/2021,Ages_12-17_yrs,15435065,6.6,6.6,12964709,61,51.2,6.6,6.6
11/22/2021,Race_eth_NHMult_Oth,9035262,5.6,3.9,7872446,99.9,99.9,5.5,4
11/22/2021,Race_eth_known,162600688,99.9,70,144141378,,,99.9,73.3
11/22/2021,Race_eth_NHBlack,16577199,10.2,7.1,14570002,40.2,35.4,10.1,7.4
11/22/2021,Race_eth_Hispanic,31349932,19.3,13.5,27190854,49.2,42.6,18.9,13.8
11/22/2021,Sex_Male,109588323,47.6,47.1,92556051,67,56.6,47.4,47.1
11/22/2021,Ages_40-49_yrs,32612861,14,14,28350188,80,69.5,14.4,14.4
11/21/2021,Race_eth_Hispanic,31275526,19.3,13.5,27160973,49.1,42.6,18.9,13.8
11/21/2021,Ages_<12yrs,3755914,1.6,1.6,138545,7.7,0.3,0.1,0.1
11/21/2021,Ages_75+_yrs,22216105,9.6,9.6,19053578,97,83.2,9.7,9.7
11/21/2021,Ages_16-17_yrs,5466046,2.4,2.4,4680069,65.2,55.8,2.4,2.4
11/21/2021,Ages_40-49_yrs,32568883,14,14,28324941,79.8,69.4,14.4,14.4
11/21/2021,Age_unknown,23987,0,0,5627,,,0,0
11/21/2021,Sex_Male,109356930,47.6,47.1,92473233,66.9,56.6,47.4,47.1
11/21/2021,Age_known,231934101,99.9,99.9,196499397,,,99.9,99.9
11/21/2021,Race_eth_NHWhite,93811431,57.8,40.4,83964490,47.5,42.5,58.3,42.7
11/21/2021,Race_eth_NHNHOPI,479191,0.3,0.2,417720,51.6,45,0.3,0.2
11/21/2021,Ages_50-64_yrs,55431793,23.9,23.9,48738434,87.1,76.6,24.8,24.8
11/21/2021,Ages_65-74_yrs,32726694,14.1,14.1,28177132,99.9,88.4,14.3,14.3
11/21/2021,Race_eth_NHAIAN,1484362,0.9,0.6,1231961,61,50.6,0.9,0.6
11/21/2021,Race_eth_NHBlack,16540800,10.2,7.1,14550752,40.1,35.3,10.1,7.4
11/21/2021,US,231958088,,99.9,196505024,69.9,59.2,,99.9
11/21/2021,Ages_12-15_yrs,9948534,4.3,4.3,8271863,58.8,48.9,4.2,4.2
11/21/2021,Race_eth_NHAsian,9628149,5.9,4.2,8814347,50.7,46.4,6.1,4.5
11/21/2021,Race_eth_unknown,69724210,43,30.1,52500253,,,36.5,26.7
11/21/2021,Sex_Female,120454539,52.4,51.9,102530235,71.5,60.8,52.6,52.2
11/21/2021,Ages_25-39_yrs,49034962,21.1,21.1,41757354,71.7,61.1,21.3,21.3
11/21/2021,Race_eth_known,162233873,99.9,69.9,144004766,,,99.9,73.3
11/21/2021,Sex_known,229811469,99.9,99.1,195003468,,,99.9,99.2
11/21/2021,Race_eth_NHMult_Oth,9014414,5.6,3.9,7864523,99.9,99.9,5.5,4
11/21/2021,Ages_<5yrs,8572,0,0,2623,0,0,0,0
11/21/2021,Sex_unknown,2146619,0.9,0.9,1501556,,,0.8,0.8
11/21/2021,Ages_18-24_yrs,20785170,9,9,17357481,68,56.8,8.8,8.8
11/21/2021,Ages_12-17_yrs,15414580,6.6,6.6,12951932,60.9,51.2,6.6,6.6
11/21/2021,Ages_5-11_yrs,3742984,1.6,1.6,134799,13,0.5,0.1,0.1
11/20/2021,Race_eth_NHBlack,16527000,10.2,7.1,14544242,40.1,35.3,10.1,7.4
11/20/2021,Ages_50-64_yrs,55398333,23.9,23.9,48725429,87,76.5,24.8,24.8
11/20/2021,Age_known,231731117,99.9,99.9,196441021,,,99.9,99.9
11/20/2021,Sex_known,229609002,99.9,99.1,194945195,,,99.9,99.2
11/20/2021,Ages_12-17_yrs,15405838,6.6,6.6,12946966,60.9,51.2,6.6,6.6
11/20/2021,Ages_65-74_yrs,32714822,14.1,14.1,28173101,99.9,88.4,14.3,14.3
11/20/2021,Race_eth_Hispanic,31242883,19.3,13.5,27148500,49,42.6,18.9,13.8
11/20/2021,Ages_<5yrs,8533,0,0,2623,0,0,0,0
11/20/2021,Ages_16-17_yrs,5463796,2.4,2.4,4678626,65.1,55.8,2.4,2.4
11/20/2021,Race_eth_NHMult_Oth,9006338,5.6,3.9,7862024,99.9,99.9,5.5,4
11/20/2021,Race_eth_NHNHOPI,478832,0.3,0.2,417607,51.6,45,0.3,0.2
11/20/2021,Ages_40-49_yrs,32549101,14,14,28315705,79.8,69.4,14.4,14.4
11/20/2021,Ages_18-24_yrs,20771800,9,9,17350255,67.9,56.7,8.8,8.8
11/20/2021,Race_eth_NHWhite,93724910,57.8,40.4,83941461,47.5,42.5,58.3,42.7
11/20/2021,Sex_unknown,2146099,0.9,0.9,1501453,,,0.8,0.8
11/20/2021,Ages_<12yrs,3682216,1.6,1.6,138367,7.6,0.3,0.1,0.1
11/20/2021,Ages_12-15_yrs,9942042,4.3,4.3,8268340,58.8,48.9,4.2,4.2
11/20/2021,Age_unknown,23984,0,0,5627,,,0,0
11/20/2021,Race_eth_NHAsian,9611815,5.9,4.1,8811097,50.6,46.4,6.1,4.5
11/20/2021,Race_eth_NHAIAN,1483062,0.9,0.6,1231581,60.9,50.6,0.9,0.6
11/20/2021,Race_eth_unknown,69680256,43,30.1,52490131,,,36.5,26.7
11/20/2021,Sex_Male,109257472,47.6,47.1,92443530,66.8,56.6,47.4,47.1
11/20/2021,US,231755101,,99.9,196446648,69.8,59.2,,99.9
11/20/2021,Ages_5-11_yrs,3669328,1.6,1.6,134621,12.8,0.5,0.1,0.1
11/20/2021,Ages_25-39_yrs,48999747,21.1,21.1,41739888,71.6,61,21.2,21.2
11/20/2021,Sex_Female,120351530,52.4,51.9,102501665,71.4,60.8,52.6,52.2
11/20/2021,Ages_75+_yrs,22209260,9.6,9.6,19051310,97,83.2,9.7,9.7
11/20/2021,Race_eth_known,162074840,99.9,69.9,143956512,,,99.9,73.3
11/19/2021,Race_eth_known,161720965,99.9,69.9,143875445,,,99.9,73.3
11/19/2021,Ages_5-11_yrs,3431646,1.5,1.5,133511,11.9,0.5,0.1,0.1
11/19/2021,Sex_Male,109035191,47.6,47.1,92394669,66.7,56.5,47.4,47.1
11/19/2021,Ages_40-49_yrs,32516282,14.1,14.1,28300096,79.7,69.4,14.4,14.4
11/19/2021,Race_eth_NHWhite,93539757,57.8,40.4,83903870,47.4,42.5,58.3,42.7
11/19/2021,Ages_75+_yrs,22196504,9.6,9.6,19047225,96.9,83.2,9.7,9.7
11/19/2021,Ages_16-17_yrs,5459743,2.4,2.4,4676051,65.1,55.7,2.4,2.4
11/19/2021,Sex_known,229158727,99.9,99.1,194847569,,,99.9,99.2
11/19/2021,Ages_65-74_yrs,32693113,14.1,14.1,28166010,99.9,88.3,14.3,14.3
11/19/2021,Ages_<12yrs,3444454,1.5,1.5,137256,7.1,0.3,0.1,0.1
11/19/2021,Race_eth_NHNHOPI,477375,0.3,0.2,417304,51.4,44.9,0.3,0.2
11/19/2021,Ages_50-64_yrs,55342932,23.9,23.9,48703653,86.9,76.5,24.8,24.8
11/19/2021,Ages_12-15_yrs,9926655,4.3,4.3,8260609,58.7,48.8,4.2,4.2
11/19/2021,Race_eth_Hispanic,31171153,19.3,13.5,27126847,48.9,42.5,18.9,13.8
11/19/2021,Race_eth_NHMult_Oth,8984622,5.6,3.9,7857199,99.9,99.9,5.5,4
11/19/2021,Ages_<5yrs,8464,0,0,2623,0,0,0,0
11/19/2021,Age_known,231279092,99.9,99.9,196343161,,,99.9,99.9
11/19/2021,Race_eth_unknown,69582079,43,30.1,52473338,,,36.5,26.7
11/19/2021,Race_eth_NHAIAN,1479610,0.9,0.6,1231122,60.8,50.6,0.9,0.6
11/19/2021,Race_eth_NHBlack,16495512,10.2,7.1,14533469,40,35.3,10.1,7.4
11/19/2021,Ages_25-39_yrs,48946391,21.2,21.2,41712693,71.6,61,21.2,21.2
11/19/2021,Race_eth_NHAsian,9572936,5.9,4.1,8805634,50.4,46.4,6.1,4.5
11/19/2021,Age_unknown,23957,0,0,5627,,,0,0
11/19/2021,US,231303049,,99.9,196348788,69.7,59.1,,99.9
11/19/2021,Ages_12-17_yrs,15386398,6.7,6.7,12936660,60.8,51.1,6.6,6.6
11/19/2021,Ages_18-24_yrs,20753018,9,9,17339568,67.9,56.7,8.8,8.8
11/19/2021,Sex_unknown,2144322,0.9,0.9,1501219,,,0.8,0.8
11/19/2021,Sex_Female,120123536,52.4,51.9,102452900,71.3,60.8,52.6,52.2
11/18/2021,Ages_25-39_yrs,48856522,21.2,21.2,41658595,71.4,60.9,21.2,21.2
11/18/2021,Race_eth_Hispanic,31078272,19.3,13.5,27092241,48.7,42.5,18.9,13.8
11/18/2021,Race_eth_known,161272345,99.9,69.9,143721735,,,99.9,73.3
11/18/2021,Ages_16-17_yrs,5454300,2.4,2.4,4672032,65,55.7,2.4,2.4
11/18/2021,Ages_65-74_yrs,32649531,14.2,14.2,28149522,99.9,88.3,14.4,14.4
11/18/2021,US,230721311,,99.9,196160317,69.5,59.1,,99.9
11/18/2021,Race_eth_NHAIAN,1474230,0.9,0.6,1229454,60.5,50.5,0.9,0.6
11/18/2021,Race_eth_NHMult_Oth,8960444,5.6,3.9,7848654,99.9,99.9,5.5,4
11/18/2021,Sex_Male,108761933,47.6,47.1,92304069,66.5,56.5,47.4,47.1
11/18/2021,Race_eth_unknown,69448961,43.1,30.1,52438577,,,36.5,26.7
11/18/2021,Ages_50-64_yrs,55255127,24,23.9,48663302,86.8,76.4,24.8,24.8
11/18/2021,Ages_12-17_yrs,15361335,6.7,6.7,12919733,60.7,51.1,6.6,6.6
11/18/2021,Age_known,230697394,99.9,99.9,196154692,,,99.9,99.9
11/18/2021,Sex_unknown,2138093,0.9,0.9,1500194,,,0.8,0.8
11/18/2021,Ages_12-15_yrs,9907035,4.3,4.3,8247701,58.6,48.8,4.2,4.2
11/18/2021,Ages_<12yrs,3220817,1.4,1.4,136807,6.6,0.3,0.1,0.1
11/18/2021,Ages_75+_yrs,22168592,9.6,9.6,19036791,96.8,83.1,9.7,9.7
11/18/2021,Sex_known,228583218,99.9,99.1,194660123,,,99.9,99.2
11/18/2021,Sex_Female,119821285,52.4,51.9,102356054,71.1,60.7,52.6,52.2
11/18/2021,Age_unknown,23917,0,0,5625,,,0,0
11/18/2021,Ages_40-49_yrs,32463661,14.1,14.1,28270468,79.6,69.3,14.4,14.4
11/18/2021,Race_eth_NHBlack,16453961,10.2,7.1,14511924,39.9,35.2,10.1,7.4
11/18/2021,Race_eth_NHAsian,9534398,5.9,4.1,8797151,50.2,46.3,6.1,4.5
11/18/2021,Race_eth_NHWhite,93295038,57.8,40.4,83825699,47.3,42.5,58.3,42.7
11/18/2021,Ages_<5yrs,8374,0,0,2621,0,0,0,0
11/18/2021,Ages_18-24_yrs,20721809,9,9,17319474,67.8,56.6,8.8,8.8
11/18/2021,Race_eth_NHNHOPI,476002,0.3,0.2,416612,51.3,44.9,0.3,0.2
11/18/2021,Ages_5-11_yrs,3208111,1.4,1.4,133065,11.2,0.5,0.1,0.1
11/17/2021,Ages_12-17_yrs,15341451,6.7,6.7,12906833,60.6,51,6.6,6.6
11/17/2021,Ages_25-39_yrs,48781419,21.2,21.2,41611513,71.3,60.8,21.2,21.2
11/17/2021,Sex_Female,119561915,52.4,51.9,102272542,70.9,60.7,52.6,52.2
11/17/2021,Age_unknown,23885,0,0,5622,,,0,0
11/17/2021,Ages_40-49_yrs,32421752,14.1,14.1,28245923,79.5,69.2,14.4,14.4
11/17/2021,Sex_Male,108519281,47.6,47.1,92223280,66.4,56.4,47.4,47.1
11/17/2021,Sex_unknown,2133289,0.9,0.9,1499318,,,0.8,0.8
11/17/2021,Ages_5-11_yrs,3017915,1.3,1.3,132699,10.5,0.5,0.1,0.1
11/17/2021,Ages_<12yrs,3030506,1.3,1.3,136440,6.2,0.3,0.1,0.1
11/17/2021,Race_eth_unknown,69330725,43.1,30.1,52407791,,,36.5,26.7
11/17/2021,Ages_12-15_yrs,9892070,4.3,4.3,8238466,58.5,48.7,4.2,4.2
11/17/2021,Race_eth_NHBlack,16415942,10.2,7.1,14491447,39.8,35.2,10.1,7.4
11/17/2021,Ages_75+_yrs,22135716,9.6,9.6,19025263,96.6,83.1,9.7,9.7
11/17/2021,Ages_16-17_yrs,5449381,2.4,2.4,4668367,65,55.6,2.4,2.4
11/17/2021,US,230214485,,99.9,195995140,69.3,59,,99.9
11/17/2021,Ages_50-64_yrs,55181675,24,24,48629304,86.7,76.4,24.8,24.8
11/17/2021,Ages_18-24_yrs,20693770,9,9,17300884,67.7,56.6,8.8,8.8
11/17/2021,Race_eth_NHNHOPI,474789,0.3,0.2,416118,51.1,44.8,0.3,0.2
11/17/2021,Ages_<5yrs,8281,0,0,2621,0,0,0,0
11/17/2021,Race_eth_NHAsian,9506142,5.9,4.1,8790647,50,46.3,6.1,4.5
11/17/2021,Race_eth_Hispanic,31001375,19.3,13.5,27061542,48.6,42.4,18.8,13.8
11/17/2021,Ages_65-74_yrs,32604311,14.2,14.2,28133358,99.9,88.2,14.4,14.4
11/17/2021,Race_eth_known,160883755,99.9,69.9,143587344,,,99.9,73.3
11/17/2021,Race_eth_NHMult_Oth,8940381,5.6,3.9,7841285,99.9,99.9,5.5,4
11/17/2021,Sex_known,228081196,99.9,99.1,194495822,,,99.9,99.2
11/17/2021,Age_known,230190600,99.9,99.9,195989518,,,99.9,99.9
11/17/2021,Race_eth_NHAIAN,1468609,0.9,0.6,1227799,60.3,50.4,0.9,0.6
11/17/2021,Race_eth_NHWhite,93076517,57.9,40.4,83758506,47.2,42.4,58.3,42.7
11/16/2021,Race_eth_NHMult_Oth,8919424,5.6,3.9,7833586,99.9,99.9,5.5,4
11/16/2021,Age_known,229680269,99.9,99.9,195823403,,,99.9,99.9
11/16/2021,Ages_75+_yrs,22101962,9.6,9.6,19013119,96.5,83,9.7,9.7
11/16/2021,Sex_Female,119303389,52.4,51.9,102188979,70.8,60.6,52.6,52.2
11/16/2021,Ages_<12yrs,2832971,1.2,1.2,135957,5.8,0.3,0.1,0.1
11/16/2021,Race_eth_Hispanic,30922528,19.3,13.5,27030991,48.5,42.4,18.8,13.8
11/16/2021,Race_eth_NHWhite,92855471,57.9,40.4,83691359,47.1,42.4,58.3,42.7
11/16/2021,Ages_<5yrs,8179,0,0,2619,0,0,0,0
11/16/2021,US,229704119,,99.9,195829024,69.2,59,,99.9
11/16/2021,Sex_known,227576208,99.9,99.1,194330656,,,99.9,99.2
11/16/2021,Race_eth_NHAsian,9477603,5.9,4.1,8784184,49.9,46.2,6.1,4.5
11/16/2021,Ages_16-17_yrs,5444119,2.4,2.4,4664881,64.9,55.6,2.4,2.4
11/16/2021,Race_eth_unknown,69214687,43.1,30.1,52376663,,,36.5,26.7
